TEFF   5777.  GRAVITY 4.43770 LTE 
TITLE  [0.0] VTURB=1.0 KM/SEC  L/H=1.25 NOVER NEW ODF                           
FLUX  310   273.50        1.096133E+15   2.3550E-07   1.5852E-06   0.14857
FLUX  311   274.50        1.092140E+15   1.1871E-07   1.6043E-06   0.07399
FLUX  312   275.50        1.088176E+15   1.8209E-07   1.6236E-06   0.11216
FLUX  313   276.50        1.084241E+15   2.7058E-07   1.6427E-06   0.16472
FLUX  314   277.50        1.080333E+15   2.6759E-07   1.6619E-06   0.16101
FLUX  315   278.50        1.076454E+15   1.2983E-07   1.6812E-06   0.07723
FLUX  316   279.50        1.072603E+15   5.1888E-08   1.7006E-06   0.03051
FLUX  317   280.50        1.068779E+15   6.6024E-08   1.7201E-06   0.03838
FLUX  318   281.50        1.064982E+15   2.2442E-07   1.7398E-06   0.12899
FLUX  319   282.50        1.061212E+15   3.7997E-07   1.7597E-06   0.21593
FLUX  320   283.50        1.057469E+15   3.4214E-07   1.7797E-06   0.19225
FLUX  321   284.50        1.053752E+15   1.8312E-07   1.7998E-06   0.10175
FLUX  322   285.50        1.050061E+15   8.3337E-08   1.8200E-06   0.04579
FLUX  323   286.50        1.046396E+15   2.9569E-07   1.8403E-06   0.16068
FLUX  324   287.50        1.042757E+15   4.9474E-07   1.8606E-06   0.26590
FLUX  325   288.50        1.039142E+15   4.5133E-07   1.8810E-06   0.23994
FLUX  326   289.50        1.035553E+15   6.0885E-07   1.9013E-06   0.32023
FLUX  327   291.00        1.030215E+15   7.9818E-07   1.9415E-06   0.41111
FLUX  328   293.00        1.023183E+15   7.2242E-07   1.9816E-06   0.36457
FLUX  329   295.00        1.016246E+15   6.8895E-07   2.0237E-06   0.34043
FLUX  330   297.00        1.009402E+15   7.3272E-07   2.0636E-06   0.35507
FLUX  331   299.00        1.002651E+15   7.3211E-07   2.1036E-06   0.34802
FLUX  332   301.00        9.959884E+14   7.3147E-07   2.1440E-06   0.34117
FLUX  333   303.00        9.894142E+14   8.1802E-07   2.1844E-06   0.37449
FLUX  334   305.00        9.829262E+14   8.6412E-07   2.2244E-06   0.38847
FLUX  335   307.00        9.765228E+14   9.2340E-07   2.2644E-06   0.40780
FLUX  336   309.00        9.702023E+14   8.6485E-07   2.3125E-06   0.37398
FLUX  337   311.00        9.639630E+14   1.0070E-06   2.3510E-06   0.42832
FLUX  338   313.00        9.578035E+14   9.7389E-07   2.3914E-06   0.40725
FLUX  339   315.00        9.517222E+14   9.3974E-07   2.4286E-06   0.38694
